Gene,targetId,disease_score,isInMembrane,isSecreted,hasLigand,hasSmallMoleculeBinder,hasPocket,mouseOrthologMaxIdentityPercentage,hasHighQualityChemicalProbes,tissueSpecificity,tissueDistribution,maxClinicalTrialPhase,doability_score,tissue_score,precedence_score,tracability_score,priority
TPI1,ENSG00000111669,0.0761246533480037,0.0,0.0,0.0,1.0,0.0,0.7991950000000003,0.0,0.5,-1.0,0.0,0.39959750000000016,0.375,0.0,0.2,0.16790961133920151
ASAP2,ENSG00000151693,0.0243172319044648,1.0,0.0,0.0,0.0,0.0,0.71173,0.0,0.5,0.0,0.0,0.355865,0.625,0.0,0.2,0.16781339276178592
PAX5,ENSG00000196092,0.0805508306835398,0.0,0.0,0.0,0.0,0.0,0.9616349999999996,0.0,1.0,0.5,0.0,0.4808174999999998,0.875,0.0,0.0,0.16780208227341592
SLC6A6,ENSG00000131389,0.030396539880581,0.0,0.0,0.0,1.0,0.0,0.6612900000000004,0.0,0.5,0.0,0.0,0.3306450000000002,0.625,0.0,0.2,0.16772311595223244
GRP,ENSG00000134443,0.1129738065561595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.2,0.1676895226224638
DPAGT1,ENSG00000172269,0.030396539880581,0.0,0.0,1.0,1.0,0.0,0.7058799999999998,0.0,-1.0,-1.0,0.0,0.3529399999999999,0.0,0.0,0.4,0.16745261595223238
SEMA5A,ENSG00000112902,0.2676977692473632,0.0,0.0,0.0,0.0,0.0,0.7067050000000001,0.0,-1.0,0.0,0.0,0.35335250000000007,0.25,0.0,0.0,0.1674143576989453
NDNF,ENSG00000173376,0.0653525607432492,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.5,0.0,0.0,0.1875,0.625,0.0,0.2,0.16739102429729968
SEZ6L2,ENSG00000174938,0.0121586159522324,1.0,0.0,0.0,0.0,0.0,0.7995649999999997,0.0,0.5,0.0,0.0,0.3997824999999999,0.625,0.0,0.2,0.16734169638089294
BBC3,ENSG00000105327,0.1390807393699042,0.0,0.0,0.0,1.0,0.0,0.5336799999999997,0.0,-1.0,0.0,0.0,0.26683999999999986,0.25,0.0,0.2,0.16731629574796167
PRSS55,ENSG00000184647,0.0182379239283486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.16729516957133944
ADA2,ENSG00000093072,0.0243172319044648,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.4,0.16722689276178593
BID,ENSG00000015475,0.0243172319044648,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.4,0.16722689276178593
CNTN5,ENSG00000149972,0.0151982699402905,1.0,0.0,0.0,0.0,0.0,0.5227249999999998,0.0,0.5,0.5,0.0,0.2613624999999999,0.75,0.0,0.2,0.16721555797611617
STK11IP,ENSG00000144589,0.4176614808143593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.16706459232574372
MPV17L2,ENSG00000254858,0.4176611809519377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.1670644723807751
CLDN1,ENSG00000163347,0.0455948098208715,1.0,0.0,0.0,0.0,0.0,0.5260649999999998,0.0,0.5,0.0,0.0,0.2630324999999999,0.625,0.0,0.2,0.1670411739283486
CNTNAP5,ENSG00000155052,0.2142863361959254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.8125,0.0,0.0,0.16696453447837017
ADIPOR1,ENSG00000159346,0.0121586159522324,1.0,0.0,0.0,1.0,0.0,0.8399999999999999,0.0,-1.0,-1.0,0.0,0.41999999999999993,0.0,0.0,0.4,0.16686344638089293
ACSL6,ENSG00000164398,0.037826805184723,0.0,0.0,0.0,1.0,0.0,0.5844900000000003,0.0,0.5,0.0,0.0,0.29224500000000014,0.625,0.0,0.2,0.1668552220738892
STX1A,ENSG00000106089,0.1309760539108422,0.0,0.0,0.0,0.0,0.0,0.9131950000000004,0.0,0.75,0.0,0.0,0.4565975000000002,0.6875,0.0,0.0,0.1668001715643369
WNK1,ENSG00000060237,0.1155196885382157,0.0,0.0,1.0,1.0,0.0,0.0113349999999996,0.0,-1.0,-1.0,0.0,0.0056674999999998,0.0,0.0,0.4,0.16677462541528626
SGCA,ENSG00000108823,0.0391777625127489,1.0,0.0,0.0,0.0,0.0,0.4444450000000003,0.0,0.75,0.0,0.0,0.22222250000000016,0.6875,0.0,0.2,0.16664335500509958
PPP1R9B,ENSG00000108819,0.0699120417253364,1.0,0.0,0.0,0.0,0.0,0.8225200000000001,0.0,0.5,-1.0,0.0,0.41126000000000007,0.375,0.0,0.2,0.1665908166901346
KANK2,ENSG00000197256,0.3971814544395924,0.0,0.0,0.0,0.0,0.0,0.1539349999999998,0.0,-1.0,-1.0,0.0,0.0769674999999999,0.0,0.0,0.0,0.16656933177583697
ZNF865,ENSG00000261221,0.2006171632118349,0.0,0.0,0.0,0.0,0.0,0.47592,0.0,0.5,0.0,0.0,0.23796,0.625,0.0,0.0,0.16654286528473394
SRM,ENSG00000116649,0.0243172319044648,0.0,0.0,0.0,1.0,1.0,0.7350999999999999,0.0,-1.0,-1.0,0.0,0.36754999999999993,0.0,0.0,0.4,0.1664818927617859
STAT6,ENSG00000166888,0.0819017880115656,0.0,0.0,1.0,1.0,0.0,0.27391,0.0,-1.0,-1.0,0.0,0.136955,0.0,0.0,0.4,0.16645621520462622
NLRC4,ENSG00000091106,0.1098716707916802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.2,0.16644866831667207
SLC31A2,ENSG00000136867,0.0942292736298012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6875,0.0,0.2,0.1664417094519205
MDH1,ENSG00000014641,0.0696587372263315,0.0,0.0,0.0,1.0,0.0,0.8203600000000002,0.0,0.5,-1.0,0.0,0.4101800000000001,0.375,0.0,0.2,0.16638149489053264
ADARB1,ENSG00000197381,0.0790310036895107,0.0,0.0,0.0,0.0,1.0,0.7432250000000004,0.0,0.5,-1.0,0.0,0.3716125000000002,0.375,0.0,0.2,0.1662736514758043
ACOD1,ENSG00000102794,0.1823792392834863,0.0,0.0,0.0,0.0,0.0,0.1164250000000002,0.0,0.5,1.0,0.0,0.0582125000000001,0.875,0.0,0.0,0.16627294571339454
NPPB,ENSG00000120937,0.0468613323158957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.1662445329263583
DNASE1L1,ENSG00000013563,0.3218376874027875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.0,0.166235074961115
FGF13,ENSG00000129682,0.1992662058838091,0.0,0.0,0.0,0.0,0.0,0.9795900000000004,0.0,0.5,-1.0,0.0,0.4897950000000002,0.375,0.0,0.0,0.16618598235352366
TFF2,ENSG00000160181,0.0692348024062846,0.0,1.0,0.0,0.0,0.0,0.0697650000000003,0.0,1.0,0.0,0.0,0.03488250000000015,0.75,0.0,0.2,0.16618217096251386
PPP1R15A,ENSG00000087074,0.1715715806592797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.2,0.16612863226371188
GCLC,ENSG00000001084,0.080861585609091,0.0,0.0,0.0,1.0,0.0,0.7252749999999999,0.0,0.5,-1.0,0.0,0.36263749999999995,0.375,0.0,0.2,0.16610838424363641
NEUROG2,ENSG00000178403,0.1991806356799238,0.0,0.0,0.0,0.0,0.0,0.2279400000000002,0.0,0.5,0.5,0.0,0.1139700000000001,0.75,0.0,0.0,0.16606925427196956
H3C7,ENSG00000277775,0.1964044183708307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.875,0.0,0.0,0.16606176734833228
H3C11,ENSG00000275379,0.1964044183708307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.875,0.0,0.0,0.16606176734833228
H3C4,ENSG00000197409,0.1964044183708307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.0,0.16606176734833228
HEPH,ENSG00000089472,0.0729516957133945,1.0,0.0,0.0,0.0,0.0,0.287565,0.0,0.5,0.0,0.0,0.1437825,0.625,0.0,0.2,0.16605892828535782
CILK1,ENSG00000112144,0.0749558946043845,0.0,0.0,1.0,1.0,0.0,0.3196199999999997,0.0,-1.0,-1.0,0.0,0.15980999999999984,0.0,0.0,0.4,0.16596335784175378
RAB5A,ENSG00000144566,0.151200548804842,0.0,0.0,0.0,0.0,1.0,0.906975,0.0,-1.0,-1.0,0.0,0.4534875,0.0,0.0,0.2,0.1658289695219368
MYH14,ENSG00000105357,0.0334361938686391,0.0,0.0,0.0,1.0,0.0,0.5972499999999996,0.0,0.5,0.0,0.0,0.2986249999999998,0.625,0.0,0.2,0.16573697754745562
SNX9,ENSG00000130340,0.0469457671488974,1.0,0.0,0.0,0.0,1.0,0.5378149999999998,0.0,-1.0,-1.0,0.0,0.2689074999999999,0.0,0.0,0.4,0.16566905685955896
MEMO1,ENSG00000162959,0.2931439471474647,0.0,0.0,0.0,0.0,0.0,0.96633,0.0,-1.0,-1.0,0.0,0.483165,0.0,0.0,0.0,0.1655740788589859
DCST1,ENSG00000163357,0.0607930797611621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.8125,0.0,0.2,0.16556723190446482
FBXO42,ENSG00000037637,0.317643841752072,0.0,0.0,0.0,0.0,0.0,0.7698749999999996,0.0,-1.0,-1.0,0.0,0.3849374999999998,0.0,0.0,0.0,0.1655512867008288
SHISA6,ENSG00000188803,0.0491353107198581,1.0,0.0,0.0,0.0,0.0,0.4646099999999997,0.0,0.5,0.0,0.0,0.23230499999999984,0.625,0.0,0.2,0.16538462428794323
WNT10A,ENSG00000135925,0.0121586159522324,0.0,1.0,0.0,0.0,0.0,0.76019,0.0,0.5,0.0,0.0,0.380095,0.625,0.0,0.2,0.16537294638089295
TM7SF2,ENSG00000149809,0.2828504890945432,0.0,0.0,0.0,0.0,0.0,0.2942599999999998,0.0,0.5,-1.0,0.0,0.1471299999999999,0.375,0.0,0.0,0.16535319563781728
TTYH1,ENSG00000167614,0.0243172319044648,1.0,0.0,0.0,0.0,0.0,0.41111,0.0,1.0,0.0,0.0,0.205555,0.75,0.0,0.2,0.16528239276178594
SERPINB3,ENSG00000057149,0.0911896196417431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6875,0.0,0.2,0.16522584785669725
OSCAR,ENSG00000170909,0.0911896196417431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6875,0.0,0.2,0.16522584785669725
GPR19,ENSG00000183150,0.0182379239283486,1.0,0.0,0.0,0.0,0.0,0.4578299999999998,0.0,0.5,0.5,0.0,0.2289149999999999,0.75,0.0,0.2,0.16518666957133946
RNASE4,ENSG00000258818,0.1149640017472827,0.0,1.0,0.0,0.0,0.0,0.1836750000000002,0.0,1.0,-1.0,0.0,0.0918375000000001,0.5,0.0,0.2,0.1651693506989131
HDGF,ENSG00000143321,0.0607930797611621,0.0,1.0,0.0,0.0,1.0,0.4166649999999997,0.0,-1.0,-1.0,0.0,0.20833249999999984,0.0,0.0,0.4,0.1651504819044648
NBL1,ENSG00000158747,0.0889960026803612,0.0,1.0,0.0,0.0,0.0,0.6408850000000001,0.0,0.5,-1.0,0.0,0.3204425000000001,0.375,0.0,0.2,0.16514265107214451
RHBDL2,ENSG00000158315,0.0721264763724151,1.0,0.0,0.0,0.0,0.0,0.2739249999999998,0.0,0.5,0.0,0.0,0.1369624999999999,0.625,0.0,0.2,0.16504684054896604
DPP10,ENSG00000175497,0.0121586159522324,1.0,0.0,0.0,0.0,0.0,0.3781399999999998,0.0,0.75,0.5,0.0,0.1890699999999999,0.8125,0.0,0.2,0.16502044638089294
BRIP1,ENSG00000136492,0.2094230605437919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.8125,0.0,0.0,0.16501922421751675
DRAM1,ENSG00000136048,0.2278473968548554,0.0,0.0,0.0,0.0,0.0,0.7268900000000003,0.0,0.5,-1.0,0.0,0.36344500000000013,0.375,0.0,0.0,0.1649834587419422
OSMR,ENSG00000145623,0.2249343951162997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.25,0.5,0.0,0.1649737580465199
OCM,ENSG00000122543,0.0243172319044648,1.0,0.0,0.0,0.0,0.0,0.4036700000000003,0.0,0.5,0.5,0.0,0.20183500000000015,0.75,0.0,0.2,0.16491039276178596
C3orf20,ENSG00000131379,0.0121586159522324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.16486344638089295
SPAG11A,ENSG00000178287,0.0121586159522324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.16486344638089295
SPAG11B,ENSG00000164871,0.0121586159522324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.16486344638089295
KRT75,ENSG00000170454,0.0121586159522324,1.0,0.0,0.0,0.0,0.0,0.2468249999999997,0.0,1.0,0.5,0.0,0.12341249999999986,0.875,0.0,0.2,0.16470469638089294
ART4,ENSG00000111339,0.1054614326848231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.2,0.16468457307392925
SGCG,ENSG00000102683,0.0678588330253699,1.0,0.0,0.0,0.0,0.0,0.1752600000000001,0.0,0.75,0.0,0.0,0.08763000000000006,0.6875,0.0,0.2,0.16465653321014795
PRAG1,ENSG00000275342,0.2553309349968808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.0,0.16463237399875233
SPTBN2,ENSG00000173898,0.0121586159522324,1.0,0.0,0.0,0.0,0.0,0.7447699999999997,0.0,0.5,0.0,0.0,0.37238499999999986,0.625,0.0,0.2,0.16460194638089293
SLC44A4,ENSG00000204385,0.030396539880581,1.0,0.0,0.0,0.0,0.0,0.0985900000000001,0.0,0.5,0.0,0.25,0.04929500000000005,0.625,0.25,0.2,0.16458811595223238
CYP4F3,ENSG00000186529,0.0835060498385962,0.0,0.0,0.0,1.0,0.0,0.048075,0.0,0.75,0.0,0.0,0.0240375,0.6875,0.0,0.2,0.1645561699354385
ATP6AP2,ENSG00000182220,0.048875663386846,0.0,0.0,0.0,0.0,1.0,0.7,0.0,1.0,-1.0,0.0,0.35,0.5,0.0,0.2,0.16455026535473843
APOA5,ENSG00000110243,0.0425551558328134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.16452206233312539
PSIP1,ENSG00000164985,0.1846373541183223,0.0,0.0,0.0,1.0,0.0,0.6132100000000001,0.0,-1.0,-1.0,0.0,0.30660500000000007,0.0,0.0,0.2,0.16451544164732892
DCTN5,ENSG00000166847,0.2897079792671976,0.0,0.0,0.0,0.0,0.0,0.9725250000000004,0.0,-1.0,-1.0,0.0,0.4862625000000002,0.0,0.0,0.0,0.1645094417068791
FRZB,ENSG00000162998,0.0182379239283486,0.0,1.0,0.0,0.0,0.0,0.5692300000000003,0.0,0.75,0.0,0.0,0.2846150000000002,0.6875,0.0,0.2,0.16450666957133944
GIMAP7,ENSG00000179144,0.3172497838700084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.0,0.16439991354800337
EXOSC6,ENSG00000223496,0.3365150269279328,0.0,0.0,0.0,0.0,0.0,0.59559,0.0,-1.0,-1.0,0.0,0.297795,0.0,0.0,0.0,0.16438551077117314
CTF1,ENSG00000150281,0.2608587915910846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.2,0.16434351663643385
COX20,ENSG00000203667,0.4073296233496072,0.0,0.0,0.0,0.0,0.0,0.0254249999999999,0.0,-1.0,-1.0,0.0,0.01271249999999995,0.0,0.0,0.0,0.1642030993398429
UCN2,ENSG00000145040,0.0729736487699749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.75,0.0,0.2,0.16418945950798997
LAMP3,ENSG00000078081,0.2225871414989602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.1640348565995841
TICAM1,ENSG00000127666,0.103685974925982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.2,0.1639743899703928
DEFA4,ENSG00000164821,0.0410353288387844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.1639141315355138
ADAMTS13,ENSG00000160323,0.1033482355939755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.2,0.1638392942375902
BPIFA2,ENSG00000131050,0.0406975895067779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.1637790358027112
BCAN,ENSG00000132692,0.0697431720593332,0.0,1.0,0.0,0.0,0.0,0.0175649999999997,0.0,1.0,0.0,0.0,0.00878249999999985,0.75,0.0,0.2,0.16377551882373326
TAOK3,ENSG00000135090,0.0121586159522324,0.0,0.0,1.0,1.0,0.0,0.7772849999999998,0.0,-1.0,-1.0,0.0,0.3886424999999999,0.0,0.0,0.4,0.16372769638089293
GADD45A,ENSG00000116717,0.0743026530414203,0.0,0.0,0.0,0.0,1.0,0.7272750000000002,0.0,0.5,-1.0,0.0,0.3636375000000001,0.375,0.0,0.2,0.16358481121656812
MT-CO1,ENSG00000198804,0.0972269477373083,0.0,0.0,0.0,1.0,0.0,0.54191,0.0,0.5,-1.0,0.0,0.270955,0.375,0.0,0.2,0.16348627909492333
LMNA,ENSG00000160789,0.1543076267522047,0.0,0.0,0.0,1.0,0.0,0.834335,0.0,-1.0,-1.0,0.0,0.4171675,0.0,0.0,0.2,0.16343980070088188
BEST1,ENSG00000167995,0.1023350175979562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.2,0.16343400703918248
CSH2,ENSG00000213218,0.0395155018447553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.16330620073790214
ITSN1,ENSG00000205726,0.1648167940191506,1.0,0.0,0.0,0.0,0.0,0.74724,0.0,-1.0,-1.0,0.0,0.37362,0.0,0.0,0.2,0.16328871760766023
NDUFA2,ENSG00000131495,0.1215861595223242,0.0,0.0,0.0,0.0,0.0,0.2929299999999998,0.0,-1.0,-1.0,1.0,0.1464649999999999,0.0,1.0,0.0,0.16328096380892967
KLHDC2,ENSG00000165516,0.3030535026093931,0.0,0.0,0.0,0.0,0.0,0.8399000000000001,0.0,-1.0,-1.0,0.0,0.41995000000000005,0.0,0.0,0.0,0.16321640104375726
GATM,ENSG00000171766,0.2001650305171441,0.0,0.0,0.0,0.0,0.0,0.7872349999999997,0.0,0.75,-1.0,0.0,0.39361749999999984,0.4375,0.0,0.0,0.16317776220685765
FAF1,ENSG00000185104,0.3088531364917661,0.0,0.0,0.0,0.0,0.0,0.7923099999999998,0.0,-1.0,-1.0,0.0,0.3961549999999999,0.0,0.0,0.0,0.16315675459670645
FCRL1,ENSG00000163534,0.0547137717850459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.8125,0.0,0.2,0.16313550871401836
PCDHA4,ENSG00000204967,0.030396539880581,1.0,0.0,0.0,0.0,0.0,0.3189,0.0,0.5,0.5,0.0,0.15945,0.75,0.0,0.2,0.16310361595223238
P4HA2,ENSG00000072682,0.3378369684999431,0.0,0.0,0.0,0.0,0.0,0.5591000000000002,0.0,-1.0,-1.0,0.0,0.2795500000000001,0.0,0.0,0.0,0.16308978739997726
GALK2,ENSG00000156958,0.2022886853717956,0.0,0.0,0.0,0.0,1.0,0.4432299999999998,0.0,-1.0,-1.0,0.0,0.2216149999999999,0.0,0.0,0.2,0.16307697414871825
NCEH1,ENSG00000144959,0.0607930797611621,0.0,0.0,1.0,1.0,0.0,0.375,0.0,-1.0,-1.0,0.0,0.1875,0.0,0.0,0.4,0.16306723190446482
TRIM63,ENSG00000158022,0.1458611740102882,0.0,0.0,0.0,0.0,0.0,0.5892350000000001,0.0,1.0,0.0,0.0,0.29461750000000003,0.75,0.0,0.0,0.1628062196041153
GEM,ENSG00000164949,0.0655856008823337,1.0,0.0,0.0,0.0,0.0,0.7804049999999997,0.0,0.5,-1.0,0.0,0.39020249999999984,0.375,0.0,0.2,0.16275449035293346
IGFALS,ENSG00000099769,0.0379956748507263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.16269826994029055
GYPA,ENSG00000170180,0.0379956748507263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.16269826994029055
SLC10A4,ENSG00000145248,0.0256655219132269,1.0,0.0,0.0,0.0,0.0,0.3478250000000003,0.0,0.5,0.5,0.0,0.17391250000000014,0.75,0.0,0.2,0.1626574587652908
ARSI,ENSG00000183876,0.0942292736298012,0.0,1.0,0.0,0.0,0.0,0.7978900000000003,0.0,-1.0,0.0,0.0,0.39894500000000016,0.25,0.0,0.2,0.1625862094519205
SLC7A4,ENSG00000099960,0.0911896196417431,1.0,0.0,0.0,0.0,0.0,0.0708649999999998,0.0,0.5,0.0,0.0,0.0354324999999999,0.625,0.0,0.2,0.16251909785669724
NTM,ENSG00000182667,0.0469457671488974,1.0,0.0,0.0,0.0,0.0,0.4225349999999999,0.0,0.5,0.0,0.0,0.21126749999999994,0.625,0.0,0.2,0.16240505685955897
CD300A,ENSG00000167851,0.0121586159522324,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.4,0.16236344638089295
SIGLEC8,ENSG00000105366,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.75,0.75,0.0,0.1621586159522324
OTP,ENSG00000171540,0.030396539880581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.1621586159522324
HLA-DPA1,ENSG00000231389,0.3113956641099525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.0,0.16205826564398101
IFNA1,ENSG00000197919,0.1301441901508995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5,0.0,0.0,0.5,0.2,0.1620576760603598
SRI,ENSG00000075142,0.061574946314757,0.0,0.0,0.0,0.0,1.0,0.7979799999999997,0.0,0.5,-1.0,0.0,0.39898999999999984,0.375,0.0,0.2,0.16202897852590278
NCAN,ENSG00000130287,0.036306978190694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.1620227912762776
KRIT1,ENSG00000001631,0.3137143449817837,0.0,0.0,0.0,0.0,0.0,0.7282600000000002,0.0,-1.0,-1.0,0.0,0.3641300000000001,0.0,0.0,0.0,0.16189873799271348
CALB2,ENSG00000172137,0.1326006244110089,0.0,0.0,0.0,0.0,0.0,0.9262,0.0,0.5,0.0,0.0,0.4631,0.625,0.0,0.0,0.16185024976440357
LMOD1,ENSG00000163431,0.2274732328295685,0.0,0.0,0.0,0.0,0.0,0.1666649999999997,0.0,0.5,0.0,0.0,0.08333249999999985,0.625,0.0,0.0,0.1618225431318274
UBE2S,ENSG00000108106,0.0780119030172011,1.0,0.0,0.0,0.0,0.0,0.6621600000000001,0.0,0.5,-1.0,0.0,0.33108000000000004,0.375,0.0,0.2,0.16181276120688043
SRPX2,ENSG00000102359,0.0121586159522324,0.0,1.0,0.0,0.0,0.0,0.6881700000000002,0.0,0.5,0.0,0.0,0.3440850000000001,0.625,0.0,0.2,0.16177194638089296
RAB12,ENSG00000206418,0.3106224914689748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.0,0.16174899658758993
AKT1S1,ENSG00000204673,0.0182379239283486,0.0,0.0,1.0,1.0,0.0,0.6875,0.0,-1.0,-1.0,0.0,0.34375,0.0,0.0,0.4,0.16167016957133942
SPTLC1,ENSG00000090054,0.030396539880581,0.0,0.0,1.0,1.0,0.0,0.5877400000000002,0.0,-1.0,-1.0,0.0,0.2938700000000001,0.0,0.0,0.4,0.16154561595223238
FANCA,ENSG00000187741,0.247602855587404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.0,0.1615411422349616
APOA4,ENSG00000110244,0.0349560208626682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.1614824083450673
C1QTNF1,ENSG00000173918,0.0972689276178593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.2,0.1614075710471437
SCYL1,ENSG00000142186,0.3378365999520558,0.0,0.0,0.0,0.0,0.0,0.5235149999999997,0.0,-1.0,-1.0,0.0,0.26175749999999987,0.0,0.0,0.0,0.1613103899808223
POSTN,ENSG00000133110,0.0347871511966649,0.0,1.0,0.0,0.0,0.0,0.4976100000000002,0.0,0.5,0.0,0.0,0.2488050000000001,0.625,0.0,0.2,0.161295360478666
GUCY2F,ENSG00000101890,0.0911896196417431,0.0,0.0,0.0,0.0,0.0,0.494585,0.0,1.0,1.0,0.0,0.2472925,1.0,0.0,0.0,0.16120509785669726
HSPB2,ENSG00000170276,0.1229191049973154,0.0,0.0,0.0,0.0,0.0,0.8626350000000003,0.0,0.75,0.0,0.0,0.43131750000000013,0.6875,0.0,0.0,0.1610493919989262
MAGI2,ENSG00000187391,0.0121586159522324,1.0,0.0,0.0,0.0,0.0,0.6735399999999998,0.0,0.5,0.0,0.0,0.3367699999999999,0.625,0.0,0.2,0.16104044638089293
SIGLEC1,ENSG00000088827,0.0400862813158462,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.4,0.16103451252633846
GPLD1,ENSG00000112293,0.064815555205359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.2,0.1609262220821436
PACC1,ENSG00000065600,0.0607930797611621,1.0,0.0,0.0,0.0,0.0,0.5285699999999999,0.0,1.0,-1.0,0.0,0.26428499999999994,0.5,0.0,0.2,0.16074573190446484
RAB3B,ENSG00000169213,0.1063878895820337,0.0,0.0,0.0,0.0,0.0,0.8630150000000001,0.0,0.5,0.5,0.0,0.43150750000000004,0.75,0.0,0.0,0.16070590583281352
HERPUD1,ENSG00000051108,0.1970802744922983,1.0,0.0,0.0,0.0,0.0,0.4373399999999997,0.0,-1.0,-1.0,0.0,0.21866999999999984,0.0,0.0,0.2,0.16069910979691931
POU3F3,ENSG00000198914,0.0797486997700244,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.75,0.5,0.0,0.475,0.8125,0.0,0.0,0.16064947990800976
